stimulus_id,base_id,onset,medial,nucleus,coda,ipa,pinyin,pinyin_number,ascii,tone,is_attested,is_rare,rarity,source_row,original_line_number
jin3,jin,t͡ɕ,,i,n,t͡ɕin,jǐn,jin3,jin,3,unknown,False,common,250,425
jin4,jin,t͡ɕ,,i,n,t͡ɕin,jìn,jin4,jin,4,unknown,False,common,250,425
jin5,jin,t͡ɕ,,i,n,t͡ɕin,jin,jin5,jin,5,unknown,False,common,250,425
jing1,jing,t͡ɕ,,i,ŋ,t͡ɕiŋ,jīng,jing1,jing,1,unknown,False,common,251,426
jing2,jing,t͡ɕ,,i,ŋ,t͡ɕiŋ,jíng,jing2,jing,2,unknown,False,common,251,426
jing3,jing,t͡ɕ,,i,ŋ,t͡ɕiŋ,jǐng,jing3,jing,3,unknown,False,common,251,426
jing4,jing,t͡ɕ,,i,ŋ,t͡ɕiŋ,jìng,jing4,jing,4,unknown,False,common,251,426
jing5,jing,t͡ɕ,,i,ŋ,t͡ɕiŋ,jing,jing5,jing,5,unknown,False,common,251,426
ju1,ju,t͡ɕ,,u,,t͡ɕu,jū,ju1,ju,1,unknown,False,common,252,427
ju2,ju,t͡ɕ,,u,,t͡ɕu,jú,ju2,ju,2,unknown,False,common,252,427
ju3,ju,t͡ɕ,,u,,t͡ɕu,jǔ,ju3,ju,3,unknown,False,common,252,427
ju4,ju,t͡ɕ,,u,,t͡ɕu,jù,ju4,ju,4,unknown,False,common,252,427
ju5,ju,t͡ɕ,,u,,t͡ɕu,ju,ju5,ju,5,unknown,False,common,252,427
jv1,jv,t͡ɕ,,y,,t͡ɕy,jū,ju1,jv,1,unknown,False,common,253,429
jv2,jv,t͡ɕ,,y,,t͡ɕy,jú,ju2,jv,2,unknown,False,common,253,429
jv3,jv,t͡ɕ,,y,,t͡ɕy,jǔ,ju3,jv,3,unknown,False,common,253,429
jv4,jv,t͡ɕ,,y,,t͡ɕy,jù,ju4,jv,4,unknown,False,common,253,429
jv5,jv,t͡ɕ,,y,,t͡ɕy,ju,ju5,jv,5,unknown,False,common,253,429
jvn1,jvn,t͡ɕ,,y,n,t͡ɕyn,jūn,jun1,jvn,1,unknown,False,common,254,430
jvn2,jvn,t͡ɕ,,y,n,t͡ɕyn,jún,jun2,jvn,2,unknown,False,common,254,430
jvn3,jvn,t͡ɕ,,y,n,t͡ɕyn,jǔn,jun3,jvn,3,unknown,False,common,254,430
jvn4,jvn,t͡ɕ,,y,n,t͡ɕyn,jùn,jun4,jvn,4,unknown,False,common,254,430
jvn5,jvn,t͡ɕ,,y,n,t͡ɕyn,jun,jun5,jvn,5,unknown,False,common,254,430
jiong1,jiong,t͡ɕ,j,u,ŋ,t͡ɕjuŋ,jiōng,jiong1,jiong,1,unknown,True,rare,255,441
jiong2,jiong,t͡ɕ,j,u,ŋ,t͡ɕjuŋ,jióng,jiong2,jiong,2,unknown,True,rare,255,441
jiong3,jiong,t͡ɕ,j,u,ŋ,t͡ɕjuŋ,jiǒng,jiong3,jiong,3,unknown,True,rare,255,441
jiong4,jiong,t͡ɕ,j,u,ŋ,t͡ɕjuŋ,jiòng,jiong4,jiong,4,unknown,True,rare,255,441
jiong5,jiong,t͡ɕ,j,u,ŋ,t͡ɕjuŋ,jiong,jiong5,jiong,5,unknown,True,rare,255,441
jie1,jie,t͡ɕ,j,ə,,t͡ɕjɛ,jiē,jie1,jie,1,unknown,False,common,256,442
jie2,jie,t͡ɕ,j,ə,,t͡ɕjɛ,jié,jie2,jie,2,unknown,False,common,256,442
jie3,jie,t͡ɕ,j,ə,,t͡ɕjɛ,jiě,jie3,jie,3,unknown,False,common,256,442
jie4,jie,t͡ɕ,j,ə,,t͡ɕjɛ,jiè,jie4,jie,4,unknown,False,common,256,442
jie5,jie,t͡ɕ,j,ə,,t͡ɕjɛ,jie,jie5,jie,5,unknown,False,common,256,442
jiu1,jiu,t͡ɕ,j,ə,u,t͡ɕjou,jiū,jiu1,jiu,1,unknown,False,common,257,443
jiu2,jiu,t͡ɕ,j,ə,u,t͡ɕjou,jiú,jiu2,jiu,2,unknown,False,common,257,443
jiu3,jiu,t͡ɕ,j,ə,u,t͡ɕjou,jiǔ,jiu3,jiu,3,unknown,False,common,257,443
jiu4,jiu,t͡ɕ,j,ə,u,t͡ɕjou,jiù,jiu4,jiu,4,unknown,False,common,257,443
jiu5,jiu,t͡ɕ,j,ə,u,t͡ɕjou,jiu,jiu5,jiu,5,unknown,False,common,257,443
jia1,jia,t͡ɕ,j,a,,t͡ɕja,jiā,jia1,jia,1,unknown,False,common,258,444
jia2,jia,t͡ɕ,j,a,,t͡ɕja,jiá,jia2,jia,2,unknown,False,common,258,444
jia3,jia,t͡ɕ,j,a,,t͡ɕja,jiǎ,jia3,jia,3,unknown,False,common,258,444
jia4,jia,t͡ɕ,j,a,,t͡ɕja,jià,jia4,jia,4,unknown,False,common,258,444
jia5,jia,t͡ɕ,j,a,,t͡ɕja,jia,jia5,jia,5,unknown,False,common,258,444
jiao1,jiao,t͡ɕ,j,a,u,t͡ɕjau,jiāo,jiao1,jiao,1,unknown,False,common,259,445
jiao2,jiao,t͡ɕ,j,a,u,t͡ɕjau,jiáo,jiao2,jiao,2,unknown,False,common,259,445
jiao3,jiao,t͡ɕ,j,a,u,t͡ɕjau,jiǎo,jiao3,jiao,3,unknown,False,common,259,445
jiao4,jiao,t͡ɕ,j,a,u,t͡ɕjau,jiào,jiao4,jiao,4,unknown,False,common,259,445
jiao5,jiao,t͡ɕ,j,a,u,t͡ɕjau,jiao,jiao5,jiao,5,unknown,False,common,259,445
jian1,jian,t͡ɕ,j,a,n,t͡ɕjɛn,jiān,jian1,jian,1,unknown,False,common,260,446
jian2,jian,t͡ɕ,j,a,n,t͡ɕjɛn,jián,jian2,jian,2,unknown,False,common,260,446
jian3,jian,t͡ɕ,j,a,n,t͡ɕjɛn,jiǎn,jian3,jian,3,unknown,False,common,260,446
jian4,jian,t͡ɕ,j,a,n,t͡ɕjɛn,jiàn,jian4,jian,4,unknown,False,common,260,446
jian5,jian,t͡ɕ,j,a,n,t͡ɕjɛn,jian,jian5,jian,5,unknown,False,common,260,446
jiang1,jiang,t͡ɕ,j,a,ŋ,t͡ɕjaŋ,jiāng,jiang1,jiang,1,unknown,False,common,261,447
jiang2,jiang,t͡ɕ,j,a,ŋ,t͡ɕjaŋ,jiáng,jiang2,jiang,2,unknown,False,common,261,447
jiang3,jiang,t͡ɕ,j,a,ŋ,t͡ɕjaŋ,jiǎng,jiang3,jiang,3,unknown,False,common,261,447
jiang4,jiang,t͡ɕ,j,a,ŋ,t͡ɕjaŋ,jiàng,jiang4,jiang,4,unknown,False,common,261,447
jiang5,jiang,t͡ɕ,j,a,ŋ,t͡ɕjaŋ,jiang,jiang5,jiang,5,unknown,False,common,261,447
jun1,jun,t͡ɕ,w,ə,n,t͡ɕuən,jūn,jun1,jun,1,unknown,False,common,262,450
jun2,jun,t͡ɕ,w,ə,n,t͡ɕuən,jún,jun2,jun,2,unknown,False,common,262,450
jun3,jun,t͡ɕ,w,ə,n,t͡ɕuən,jǔn,jun3,jun,3,unknown,False,common,262,450
jun4,jun,t͡ɕ,w,ə,n,t͡ɕuən,jùn,jun4,jun,4,unknown,False,common,262,450
jun5,jun,t͡ɕ,w,ə,n,t͡ɕuən,jun,jun5,jun,5,unknown,False,common,262,450
juan1,juan,t͡ɕ,w,a,n,t͡ɕuan,juān,juan1,juan,1,unknown,False,common,263,454
juan2,juan,t͡ɕ,w,a,n,t͡ɕuan,juán,juan2,juan,2,unknown,False,common,263,454
juan3,juan,t͡ɕ,w,a,n,t͡ɕuan,juǎn,juan3,juan,3,unknown,False,common,263,454
juan4,juan,t͡ɕ,w,a,n,t͡ɕuan,juàn,juan4,juan,4,unknown,False,common,263,454
juan5,juan,t͡ɕ,w,a,n,t͡ɕuan,juan,juan5,juan,5,unknown,False,common,263,454
jve1,jve,t͡ɕ,ɥ,ə,,t͡ɕyɛ,juē,jue1,jve,1,unknown,False,common,264,456
jve2,jve,t͡ɕ,ɥ,ə,,t͡ɕyɛ,jué,jue2,jve,2,unknown,False,common,264,456
jve3,jve,t͡ɕ,ɥ,ə,,t͡ɕyɛ,juě,jue3,jve,3,unknown,False,common,264,456
jve4,jve,t͡ɕ,ɥ,ə,,t͡ɕyɛ,juè,jue4,jve,4,unknown,False,common,264,456
jve5,jve,t͡ɕ,ɥ,ə,,t͡ɕyɛ,jue,jue5,jve,5,unknown,False,common,264,456
jvan1,jvan,t͡ɕ,ɥ,a,n,t͡ɕyɛn,juān,juan1,jvan,1,unknown,False,common,265,457
jvan2,jvan,t͡ɕ,ɥ,a,n,t͡ɕyɛn,juán,juan2,jvan,2,unknown,False,common,265,457
jvan3,jvan,t͡ɕ,ɥ,a,n,t͡ɕyɛn,juǎn,juan3,jvan,3,unknown,False,common,265,457
jvan4,jvan,t͡ɕ,ɥ,a,n,t͡ɕyɛn,juàn,juan4,jvan,4,unknown,False,common,265,457
jvan5,jvan,t͡ɕ,ɥ,a,n,t͡ɕyɛn,juan,juan5,jvan,5,unknown,False,common,265,457
qi1,qi,t͡ɕʰ,,i,,t͡ɕʰi,qī,qi1,qi,1,unknown,False,common,266,459
qi2,qi,t͡ɕʰ,,i,,t͡ɕʰi,qí,qi2,qi,2,unknown,False,common,266,459
qi3,qi,t͡ɕʰ,,i,,t͡ɕʰi,qǐ,qi3,qi,3,unknown,False,common,266,459
qi4,qi,t͡ɕʰ,,i,,t͡ɕʰi,qì,qi4,qi,4,unknown,False,common,266,459
qi5,qi,t͡ɕʰ,,i,,t͡ɕʰi,qi,qi5,qi,5,unknown,False,common,266,459
qin1,qin,t͡ɕʰ,,i,n,t͡ɕʰin,qīn,qin1,qin,1,unknown,False,common,267,460
qin2,qin,t͡ɕʰ,,i,n,t͡ɕʰin,qín,qin2,qin,2,unknown,False,common,267,460
qin3,qin,t͡ɕʰ,,i,n,t͡ɕʰin,qǐn,qin3,qin,3,unknown,False,common,267,460
qin4,qin,t͡ɕʰ,,i,n,t͡ɕʰin,qìn,qin4,qin,4,unknown,False,common,267,460
qin5,qin,t͡ɕʰ,,i,n,t͡ɕʰin,qin,qin5,qin,5,unknown,False,common,267,460
qing1,qing,t͡ɕʰ,,i,ŋ,t͡ɕʰiŋ,qīng,qing1,qing,1,unknown,False,common,268,461
qing2,qing,t͡ɕʰ,,i,ŋ,t͡ɕʰiŋ,qíng,qing2,qing,2,unknown,False,common,268,461
qing3,qing,t͡ɕʰ,,i,ŋ,t͡ɕʰiŋ,qǐng,qing3,qing,3,unknown,False,common,268,461
qing4,qing,t͡ɕʰ,,i,ŋ,t͡ɕʰiŋ,qìng,qing4,qing,4,unknown,False,common,268,461
qing5,qing,t͡ɕʰ,,i,ŋ,t͡ɕʰiŋ,qing,qing5,qing,5,unknown,False,common,268,461
qu1,qu,t͡ɕʰ,,u,,t͡ɕʰu,qū,qu1,qu,1,unknown,False,common,269,462
qu2,qu,t͡ɕʰ,,u,,t͡ɕʰu,qú,qu2,qu,2,unknown,False,common,269,462
qu3,qu,t͡ɕʰ,,u,,t͡ɕʰu,qǔ,qu3,qu,3,unknown,False,common,269,462
qu4,qu,t͡ɕʰ,,u,,t͡ɕʰu,qù,qu4,qu,4,unknown,False,common,269,462
qu5,qu,t͡ɕʰ,,u,,t͡ɕʰu,qu,qu5,qu,5,unknown,False,common,269,462
qv1,qv,t͡ɕʰ,,y,,t͡ɕʰy,qū,qu1,qv,1,unknown,False,common,270,464
qv2,qv,t͡ɕʰ,,y,,t͡ɕʰy,qú,qu2,qv,2,unknown,False,common,270,464
qv3,qv,t͡ɕʰ,,y,,t͡ɕʰy,qǔ,qu3,qv,3,unknown,False,common,270,464
qv4,qv,t͡ɕʰ,,y,,t͡ɕʰy,qù,qu4,qv,4,unknown,False,common,270,464
qv5,qv,t͡ɕʰ,,y,,t͡ɕʰy,qu,qu5,qv,5,unknown,False,common,270,464
qvn1,qvn,t͡ɕʰ,,y,n,t͡ɕʰyn,qūn,qun1,qvn,1,unknown,True,rare,271,465
qvn2,qvn,t͡ɕʰ,,y,n,t͡ɕʰyn,qún,qun2,qvn,2,unknown,True,rare,271,465
qvn3,qvn,t͡ɕʰ,,y,n,t͡ɕʰyn,qǔn,qun3,qvn,3,unknown,True,rare,271,465
qvn4,qvn,t͡ɕʰ,,y,n,t͡ɕʰyn,qùn,qun4,qvn,4,unknown,True,rare,271,465
qvn5,qvn,t͡ɕʰ,,y,n,t͡ɕʰyn,qun,qun5,qvn,5,unknown,True,rare,271,465
qiong1,qiong,t͡ɕʰ,j,u,ŋ,t͡ɕʰjuŋ,qiōng,qiong1,qiong,1,unknown,True,rare,272,476
qiong2,qiong,t͡ɕʰ,j,u,ŋ,t͡ɕʰjuŋ,qióng,qiong2,qiong,2,unknown,True,rare,272,476
qiong3,qiong,t͡ɕʰ,j,u,ŋ,t͡ɕʰjuŋ,qiǒng,qiong3,qiong,3,unknown,True,rare,272,476
qiong4,qiong,t͡ɕʰ,j,u,ŋ,t͡ɕʰjuŋ,qiòng,qiong4,qiong,4,unknown,True,rare,272,476
qiong5,qiong,t͡ɕʰ,j,u,ŋ,t͡ɕʰjuŋ,qiong,qiong5,qiong,5,unknown,True,rare,272,476
qie1,qie,t͡ɕʰ,j,ə,,t͡ɕʰjɛ,qiē,qie1,qie,1,unknown,False,common,273,477
qie2,qie,t͡ɕʰ,j,ə,,t͡ɕʰjɛ,qié,qie2,qie,2,unknown,False,common,273,477
qie3,qie,t͡ɕʰ,j,ə,,t͡ɕʰjɛ,qiě,qie3,qie,3,unknown,False,common,273,477
qie4,qie,t͡ɕʰ,j,ə,,t͡ɕʰjɛ,qiè,qie4,qie,4,unknown,False,common,273,477
qie5,qie,t͡ɕʰ,j,ə,,t͡ɕʰjɛ,qie,qie5,qie,5,unknown,False,common,273,477
qiu1,qiu,t͡ɕʰ,j,ə,u,t͡ɕʰjou,qiū,qiu1,qiu,1,unknown,False,common,274,478
qiu2,qiu,t͡ɕʰ,j,ə,u,t͡ɕʰjou,qiú,qiu2,qiu,2,unknown,False,common,274,478
qiu3,qiu,t͡ɕʰ,j,ə,u,t͡ɕʰjou,qiǔ,qiu3,qiu,3,unknown,False,common,274,478
qiu4,qiu,t͡ɕʰ,j,ə,u,t͡ɕʰjou,qiù,qiu4,qiu,4,unknown,False,common,274,478
qiu5,qiu,t͡ɕʰ,j,ə,u,t͡ɕʰjou,qiu,qiu5,qiu,5,unknown,False,common,274,478
qia1,qia,t͡ɕʰ,j,a,,t͡ɕʰja,qiā,qia1,qia,1,unknown,False,common,275,479
qia2,qia,t͡ɕʰ,j,a,,t͡ɕʰja,qiá,qia2,qia,2,unknown,False,common,275,479
qia3,qia,t͡ɕʰ,j,a,,t͡ɕʰja,qiǎ,qia3,qia,3,unknown,False,common,275,479
qia4,qia,t͡ɕʰ,j,a,,t͡ɕʰja,qià,qia4,qia,4,unknown,False,common,275,479
qia5,qia,t͡ɕʰ,j,a,,t͡ɕʰja,qia,qia5,qia,5,unknown,False,common,275,479
qiao1,qiao,t͡ɕʰ,j,a,u,t͡ɕʰjau,qiāo,qiao1,qiao,1,unknown,False,common,276,480
qiao2,qiao,t͡ɕʰ,j,a,u,t͡ɕʰjau,qiáo,qiao2,qiao,2,unknown,False,common,276,480
qiao3,qiao,t͡ɕʰ,j,a,u,t͡ɕʰjau,qiǎo,qiao3,qiao,3,unknown,False,common,276,480
qiao4,qiao,t͡ɕʰ,j,a,u,t͡ɕʰjau,qiào,qiao4,qiao,4,unknown,False,common,276,480
qiao5,qiao,t͡ɕʰ,j,a,u,t͡ɕʰjau,qiao,qiao5,qiao,5,unknown,False,common,276,480
qian1,qian,t͡ɕʰ,j,a,n,t͡ɕʰjɛn,qiān,qian1,qian,1,unknown,False,common,277,481
qian2,qian,t͡ɕʰ,j,a,n,t͡ɕʰjɛn,qián,qian2,qian,2,unknown,False,common,277,481
qian3,qian,t͡ɕʰ,j,a,n,t͡ɕʰjɛn,qiǎn,qian3,qian,3,unknown,False,common,277,481
qian4,qian,t͡ɕʰ,j,a,n,t͡ɕʰjɛn,qiàn,qian4,qian,4,unknown,False,common,277,481
qian5,qian,t͡ɕʰ,j,a,n,t͡ɕʰjɛn,qian,qian5,qian,5,unknown,False,common,277,481
qiang1,qiang,t͡ɕʰ,j,a,ŋ,t͡ɕʰjaŋ,qiāng,qiang1,qiang,1,unknown,False,common,278,482
qiang2,qiang,t͡ɕʰ,j,a,ŋ,t͡ɕʰjaŋ,qiáng,qiang2,qiang,2,unknown,False,common,278,482
qiang3,qiang,t͡ɕʰ,j,a,ŋ,t͡ɕʰjaŋ,qiǎng,qiang3,qiang,3,unknown,False,common,278,482
qiang4,qiang,t͡ɕʰ,j,a,ŋ,t͡ɕʰjaŋ,qiàng,qiang4,qiang,4,unknown,False,common,278,482
qiang5,qiang,t͡ɕʰ,j,a,ŋ,t͡ɕʰjaŋ,qiang,qiang5,qiang,5,unknown,False,common,278,482
qun1,qun,t͡ɕʰ,w,ə,n,t͡ɕʰuən,qūn,qun1,qun,1,unknown,True,rare,279,485
qun2,qun,t͡ɕʰ,w,ə,n,t͡ɕʰuən,qún,qun2,qun,2,unknown,True,rare,279,485
qun3,qun,t͡ɕʰ,w,ə,n,t͡ɕʰuən,qǔn,qun3,qun,3,unknown,True,rare,279,485
qun4,qun,t͡ɕʰ,w,ə,n,t͡ɕʰuən,qùn,qun4,qun,4,unknown,True,rare,279,485
qun5,qun,t͡ɕʰ,w,ə,n,t͡ɕʰuən,qun,qun5,qun,5,unknown,True,rare,279,485
quan1,quan,t͡ɕʰ,w,a,n,t͡ɕʰuan,quān,quan1,quan,1,unknown,False,common,280,489
quan2,quan,t͡ɕʰ,w,a,n,t͡ɕʰuan,quán,quan2,quan,2,unknown,False,common,280,489
quan3,quan,t͡ɕʰ,w,a,n,t͡ɕʰuan,quǎn,quan3,quan,3,unknown,False,common,280,489
quan4,quan,t͡ɕʰ,w,a,n,t͡ɕʰuan,quàn,quan4,quan,4,unknown,False,common,280,489
quan5,quan,t͡ɕʰ,w,a,n,t͡ɕʰuan,quan,quan5,quan,5,unknown,False,common,280,489
qve1,qve,t͡ɕʰ,ɥ,ə,,t͡ɕʰyɛ,quē,que1,qve,1,unknown,False,common,281,491
qve2,qve,t͡ɕʰ,ɥ,ə,,t͡ɕʰyɛ,qué,que2,qve,2,unknown,False,common,281,491
qve3,qve,t͡ɕʰ,ɥ,ə,,t͡ɕʰyɛ,quě,que3,qve,3,unknown,False,common,281,491
qve4,qve,t͡ɕʰ,ɥ,ə,,t͡ɕʰyɛ,què,que4,qve,4,unknown,False,common,281,491
qve5,qve,t͡ɕʰ,ɥ,ə,,t͡ɕʰyɛ,que,que5,qve,5,unknown,False,common,281,491
qvan1,qvan,t͡ɕʰ,ɥ,a,n,t͡ɕʰyɛn,quān,quan1,qvan,1,unknown,False,common,282,492
qvan2,qvan,t͡ɕʰ,ɥ,a,n,t͡ɕʰyɛn,quán,quan2,qvan,2,unknown,False,common,282,492
qvan3,qvan,t͡ɕʰ,ɥ,a,n,t͡ɕʰyɛn,quǎn,quan3,qvan,3,unknown,False,common,282,492
qvan4,qvan,t͡ɕʰ,ɥ,a,n,t͡ɕʰyɛn,quàn,quan4,qvan,4,unknown,False,common,282,492
qvan5,qvan,t͡ɕʰ,ɥ,a,n,t͡ɕʰyɛn,quan,quan5,qvan,5,unknown,False,common,282,492
xi1,xi,ɕ,,i,,ɕi,xī,xi1,xi,1,unknown,False,common,283,494
xi2,xi,ɕ,,i,,ɕi,xí,xi2,xi,2,unknown,False,common,283,494
xi3,xi,ɕ,,i,,ɕi,xǐ,xi3,xi,3,unknown,False,common,283,494
xi4,xi,ɕ,,i,,ɕi,xì,xi4,xi,4,unknown,False,common,283,494
xi5,xi,ɕ,,i,,ɕi,xi,xi5,xi,5,unknown,False,common,283,494
xin1,xin,ɕ,,i,n,ɕin,xīn,xin1,xin,1,unknown,False,common,284,495
xin2,xin,ɕ,,i,n,ɕin,xín,xin2,xin,2,unknown,False,common,284,495
xin3,xin,ɕ,,i,n,ɕin,xǐn,xin3,xin,3,unknown,False,common,284,495
xin4,xin,ɕ,,i,n,ɕin,xìn,xin4,xin,4,unknown,False,common,284,495
xin5,xin,ɕ,,i,n,ɕin,xin,xin5,xin,5,unknown,False,common,284,495
xing1,xing,ɕ,,i,ŋ,ɕiŋ,xīng,xing1,xing,1,unknown,False,common,285,496
xing2,xing,ɕ,,i,ŋ,ɕiŋ,xíng,xing2,xing,2,unknown,False,common,285,496
xing3,xing,ɕ,,i,ŋ,ɕiŋ,xǐng,xing3,xing,3,unknown,False,common,285,496
xing4,xing,ɕ,,i,ŋ,ɕiŋ,xìng,xing4,xing,4,unknown,False,common,285,496
xing5,xing,ɕ,,i,ŋ,ɕiŋ,xing,xing5,xing,5,unknown,False,common,285,496
xu1,xu,ɕ,,u,,ɕu,xū,xu1,xu,1,unknown,False,common,286,497
xu2,xu,ɕ,,u,,ɕu,xú,xu2,xu,2,unknown,False,common,286,497
xu3,xu,ɕ,,u,,ɕu,xǔ,xu3,xu,3,unknown,False,common,286,497
xu4,xu,ɕ,,u,,ɕu,xù,xu4,xu,4,unknown,False,common,286,497
xu5,xu,ɕ,,u,,ɕu,xu,xu5,xu,5,unknown,False,common,286,497
xv1,xv,ɕ,,y,,ɕy,xū,xu1,xv,1,unknown,False,common,287,499
xv2,xv,ɕ,,y,,ɕy,xú,xu2,xv,2,unknown,False,common,287,499
xv3,xv,ɕ,,y,,ɕy,xǔ,xu3,xv,3,unknown,False,common,287,499
xv4,xv,ɕ,,y,,ɕy,xù,xu4,xv,4,unknown,False,common,287,499
xv5,xv,ɕ,,y,,ɕy,xu,xu5,xv,5,unknown,False,common,287,499
xvn1,xvn,ɕ,,y,n,ɕyn,xūn,xun1,xvn,1,unknown,False,common,288,500
xvn2,xvn,ɕ,,y,n,ɕyn,xún,xun2,xvn,2,unknown,False,common,288,500
xvn3,xvn,ɕ,,y,n,ɕyn,xǔn,xun3,xvn,3,unknown,False,common,288,500
xvn4,xvn,ɕ,,y,n,ɕyn,xùn,xun4,xvn,4,unknown,False,common,288,500
xvn5,xvn,ɕ,,y,n,ɕyn,xun,xun5,xvn,5,unknown,False,common,288,500
xiong1,xiong,ɕ,j,u,ŋ,ɕjuŋ,xiōng,xiong1,xiong,1,unknown,False,common,289,511
xiong2,xiong,ɕ,j,u,ŋ,ɕjuŋ,xióng,xiong2,xiong,2,unknown,False,common,289,511
xiong3,xiong,ɕ,j,u,ŋ,ɕjuŋ,xiǒng,xiong3,xiong,3,unknown,False,common,289,511
xiong4,xiong,ɕ,j,u,ŋ,ɕjuŋ,xiòng,xiong4,xiong,4,unknown,False,common,289,511
xiong5,xiong,ɕ,j,u,ŋ,ɕjuŋ,xiong,xiong5,xiong,5,unknown,False,common,289,511
xie1,xie,ɕ,j,ə,,ɕjɛ,xiē,xie1,xie,1,unknown,False,common,290,512
xie2,xie,ɕ,j,ə,,ɕjɛ,xié,xie2,xie,2,unknown,False,common,290,512
xie3,xie,ɕ,j,ə,,ɕjɛ,xiě,xie3,xie,3,unknown,False,common,290,512
xie4,xie,ɕ,j,ə,,ɕjɛ,xiè,xie4,xie,4,unknown,False,common,290,512
xie5,xie,ɕ,j,ə,,ɕjɛ,xie,xie5,xie,5,unknown,False,common,290,512
xiu1,xiu,ɕ,j,ə,u,ɕjou,xiū,xiu1,xiu,1,unknown,False,common,291,513
xiu2,xiu,ɕ,j,ə,u,ɕjou,xiú,xiu2,xiu,2,unknown,False,common,291,513
xiu3,xiu,ɕ,j,ə,u,ɕjou,xiǔ,xiu3,xiu,3,unknown,False,common,291,513
xiu4,xiu,ɕ,j,ə,u,ɕjou,xiù,xiu4,xiu,4,unknown,False,common,291,513
xiu5,xiu,ɕ,j,ə,u,ɕjou,xiu,xiu5,xiu,5,unknown,False,common,291,513
xia1,xia,ɕ,j,a,,ɕja,xiā,xia1,xia,1,unknown,False,common,292,514
xia2,xia,ɕ,j,a,,ɕja,xiá,xia2,xia,2,unknown,False,common,292,514
xia3,xia,ɕ,j,a,,ɕja,xiǎ,xia3,xia,3,unknown,False,common,292,514
xia4,xia,ɕ,j,a,,ɕja,xià,xia4,xia,4,unknown,False,common,292,514
xia5,xia,ɕ,j,a,,ɕja,xia,xia5,xia,5,unknown,False,common,292,514
xiao1,xiao,ɕ,j,a,u,ɕjau,xiāo,xiao1,xiao,1,unknown,False,common,293,515
xiao2,xiao,ɕ,j,a,u,ɕjau,xiáo,xiao2,xiao,2,unknown,False,common,293,515
xiao3,xiao,ɕ,j,a,u,ɕjau,xiǎo,xiao3,xiao,3,unknown,False,common,293,515
xiao4,xiao,ɕ,j,a,u,ɕjau,xiào,xiao4,xiao,4,unknown,False,common,293,515
xiao5,xiao,ɕ,j,a,u,ɕjau,xiao,xiao5,xiao,5,unknown,False,common,293,515
xian1,xian,ɕ,j,a,n,ɕjɛn,xiān,xian1,xian,1,unknown,False,common,294,516
xian2,xian,ɕ,j,a,n,ɕjɛn,xián,xian2,xian,2,unknown,False,common,294,516
xian3,xian,ɕ,j,a,n,ɕjɛn,xiǎn,xian3,xian,3,unknown,False,common,294,516
xian4,xian,ɕ,j,a,n,ɕjɛn,xiàn,xian4,xian,4,unknown,False,common,294,516
xian5,xian,ɕ,j,a,n,ɕjɛn,xian,xian5,xian,5,unknown,False,common,294,516
xiang1,xiang,ɕ,j,a,ŋ,ɕjaŋ,xiāng,xiang1,xiang,1,unknown,False,common,295,517
xiang2,xiang,ɕ,j,a,ŋ,ɕjaŋ,xiáng,xiang2,xiang,2,unknown,False,common,295,517
xiang3,xiang,ɕ,j,a,ŋ,ɕjaŋ,xiǎng,xiang3,xiang,3,unknown,False,common,295,517
xiang4,xiang,ɕ,j,a,ŋ,ɕjaŋ,xiàng,xiang4,xiang,4,unknown,False,common,295,517
xiang5,xiang,ɕ,j,a,ŋ,ɕjaŋ,xiang,xiang5,xiang,5,unknown,False,common,295,517
xun1,xun,ɕ,w,ə,n,ɕuən,xūn,xun1,xun,1,unknown,False,common,296,520
xun2,xun,ɕ,w,ə,n,ɕuən,xún,xun2,xun,2,unknown,False,common,296,520
xun3,xun,ɕ,w,ə,n,ɕuən,xǔn,xun3,xun,3,unknown,False,common,296,520
xun4,xun,ɕ,w,ə,n,ɕuən,xùn,xun4,xun,4,unknown,False,common,296,520
xun5,xun,ɕ,w,ə,n,ɕuən,xun,xun5,xun,5,unknown,False,common,296,520
xuan1,xuan,ɕ,w,a,n,ɕuan,xuān,xuan1,xuan,1,unknown,False,common,297,524
xuan2,xuan,ɕ,w,a,n,ɕuan,xuán,xuan2,xuan,2,unknown,False,common,297,524
xuan3,xuan,ɕ,w,a,n,ɕuan,xuǎn,xuan3,xuan,3,unknown,False,common,297,524
xuan4,xuan,ɕ,w,a,n,ɕuan,xuàn,xuan4,xuan,4,unknown,False,common,297,524
xuan5,xuan,ɕ,w,a,n,ɕuan,xuan,xuan5,xuan,5,unknown,False,common,297,524
xve1,xve,ɕ,ɥ,ə,,ɕyɛ,xuē,xue1,xve,1,unknown,False,common,298,526
xve2,xve,ɕ,ɥ,ə,,ɕyɛ,xué,xue2,xve,2,unknown,False,common,298,526
xve3,xve,ɕ,ɥ,ə,,ɕyɛ,xuě,xue3,xve,3,unknown,False,common,298,526
xve4,xve,ɕ,ɥ,ə,,ɕyɛ,xuè,xue4,xve,4,unknown,False,common,298,526
xve5,xve,ɕ,ɥ,ə,,ɕyɛ,xue,xue5,xve,5,unknown,False,common,298,526
xvan1,xvan,ɕ,ɥ,a,n,ɕyɛn,xuān,xuan1,xvan,1,unknown,False,common,299,527
